STATION,NAME,Year,Month,TAVG_mean,TAVG_std,N_days,TMAX_mean,TMIN_mean
US1MIAG0006,"MUNISING 11.1 SSW, MI US",2026,1,,,0,,
US1MIAG0006,"MUNISING 11.1 SSW, MI US",2026,2,,,0,,
US1MIAG0006,"MUNISING 11.1 SSW, MI US",2026,3,,,0,,
US1MIAG0006,"MUNISING 11.1 SSW, MI US",2026,4,,,0,,
US1MIAG0008,"AU TRAIN 7.8 NW, MI US",2026,1,,,0,,
US1MIAG0008,"AU TRAIN 7.8 NW, MI US",2026,2,,,0,,
US1MIAG0008,"AU TRAIN 7.8 NW, MI US",2026,3,,,0,,
US1MIAG0009,"WETMORE 12.7 S, MI US",2026,1,,,0,,
US1MIAG0009,"WETMORE 12.7 S, MI US",2026,3,,,0,,
US1MIAG0009,"WETMORE 12.7 S, MI US",2026,4,,,0,,
US1MIAN0004,"FENNVILLE 0.8 W, MI US",2026,1,,,0,,
US1MIAN0004,"FENNVILLE 0.8 W, MI US",2026,2,,,0,,
US1MIAN0004,"FENNVILLE 0.8 W, MI US",2026,3,,,0,,
US1MIAN0004,"FENNVILLE 0.8 W, MI US",2026,4,,,0,,
US1MIAN0015,"DORR 0.4 E, MI US",2026,3,,,0,,
US1MIAN0015,"DORR 0.4 E, MI US",2026,4,,,0,,
US1MIAN0019,"SAUGATUCK 0.6 E, MI US",2026,1,,,0,,
US1MIAN0019,"SAUGATUCK 0.6 E, MI US",2026,2,,,0,,
US1MIAN0019,"SAUGATUCK 0.6 E, MI US",2026,3,,,0,,
US1MIAN0019,"SAUGATUCK 0.6 E, MI US",2026,4,,,0,,
US1MIAN0025,"PLAINWELL 0.5 WSW, MI US",2026,1,,,0,,
US1MIAN0025,"PLAINWELL 0.5 WSW, MI US",2026,2,,,0,,
US1MIAN0025,"PLAINWELL 0.5 WSW, MI US",2026,3,,,0,,
US1MIAN0025,"PLAINWELL 0.5 WSW, MI US",2026,4,,,0,,
US1MIAN0027,"OTSEGO 0.9 WNW, MI US",2026,1,,,0,,
US1MIAN0027,"OTSEGO 0.9 WNW, MI US",2026,2,,,0,,
US1MIAN0027,"OTSEGO 0.9 WNW, MI US",2026,3,,,0,,
US1MIAN0027,"OTSEGO 0.9 WNW, MI US",2026,4,,,0,,
US1MIAN0029,"ALLEGAN 0.3 NNW, MI US",2026,1,,,0,,
US1MIAN0029,"ALLEGAN 0.3 NNW, MI US",2026,2,,,0,,
US1MIAN0029,"ALLEGAN 0.3 NNW, MI US",2026,3,,,0,,
US1MIAN0029,"ALLEGAN 0.3 NNW, MI US",2026,4,,,0,,
US1MIAP0001,"ALPENA 1.6 SSW, MI US",2026,1,,,0,,
US1MIAP0001,"ALPENA 1.6 SSW, MI US",2026,2,,,0,,
US1MIAP0001,"ALPENA 1.6 SSW, MI US",2026,3,,,0,,
US1MIAP0001,"ALPENA 1.6 SSW, MI US",2026,4,,,0,,
US1MIAR0002,"ALGER 2.4 ENE, MI US",2026,1,,,0,,
US1MIAR0002,"ALGER 2.4 ENE, MI US",2026,2,,,0,,
US1MIAR0002,"ALGER 2.4 ENE, MI US",2026,3,,,0,,
US1MIAR0003,"TAWAS CITY 9.3 SSW, MI US",2026,1,,,0,,
US1MIAR0003,"TAWAS CITY 9.3 SSW, MI US",2026,2,,,0,,
US1MIAR0003,"TAWAS CITY 9.3 SSW, MI US",2026,3,,,0,,
US1MIAT0006,"MANCELONA 0.5 ESE, MI US",2026,1,,,0,,
US1MIAT0006,"MANCELONA 0.5 ESE, MI US",2026,2,,,0,,
US1MIAT0006,"MANCELONA 0.5 ESE, MI US",2026,3,,,0,,
US1MIAT0006,"MANCELONA 0.5 ESE, MI US",2026,4,,,0,,
US1MIAT0009,"BELLAIRE 3.2 N, MI US",2026,4,,,0,,
US1MIAT0014,"ELK RAPIDS 0.6 NW, MI US",2026,1,,,0,,
US1MIAT0014,"ELK RAPIDS 0.6 NW, MI US",2026,2,,,0,,
US1MIAT0014,"ELK RAPIDS 0.6 NW, MI US",2026,3,,,0,,
US1MIAT0014,"ELK RAPIDS 0.6 NW, MI US",2026,4,,,0,,
US1MIBG0003,"THREE LAKES, MI US",2026,1,,,0,,
US1MIBG0003,"THREE LAKES, MI US",2026,2,,,0,,
US1MIBG0003,"THREE LAKES, MI US",2026,3,,,0,,
US1MIBG0003,"THREE LAKES, MI US",2026,4,,,0,,
US1MIBH0007,"QUINCY 0.3 NE, MI US",2026,3,,,0,,
US1MIBH0007,"QUINCY 0.3 NE, MI US",2026,4,,,0,,
US1MIBN0002,"STEVENSVILLE 1.7 SSE, MI US",2026,1,,,0,,
US1MIBN0002,"STEVENSVILLE 1.7 SSE, MI US",2026,2,,,0,,
US1MIBN0002,"STEVENSVILLE 1.7 SSE, MI US",2026,3,,,0,,
US1MIBN0002,"STEVENSVILLE 1.7 SSE, MI US",2026,4,,,0,,
US1MIBN0003,"BUCHANAN 1.4 ESE, MI US",2026,1,,,0,,
US1MIBN0003,"BUCHANAN 1.4 ESE, MI US",2026,2,,,0,,
US1MIBN0003,"BUCHANAN 1.4 ESE, MI US",2026,3,,,0,,
US1MIBN0003,"BUCHANAN 1.4 ESE, MI US",2026,4,,,0,,
US1MIBN0004,"NILES 2.7 W, MI US",2026,1,,,0,,
US1MIBN0004,"NILES 2.7 W, MI US",2026,2,,,0,,
US1MIBN0004,"NILES 2.7 W, MI US",2026,3,,,0,,
US1MIBN0004,"NILES 2.7 W, MI US",2026,4,,,0,,
US1MIBN0013,"ST. JOSEPH 1.5 SSE, MI US",2026,1,,,0,,
US1MIBN0013,"ST. JOSEPH 1.5 SSE, MI US",2026,2,,,0,,
US1MIBN0013,"ST. JOSEPH 1.5 SSE, MI US",2026,3,,,0,,
US1MIBN0013,"ST. JOSEPH 1.5 SSE, MI US",2026,4,,,0,,
US1MIBN0022,"SHOREHAM 2.0 SE, MI US",2026,1,,,0,,
US1MIBN0022,"SHOREHAM 2.0 SE, MI US",2026,2,,,0,,
US1MIBN0022,"SHOREHAM 2.0 SE, MI US",2026,3,,,0,,
US1MIBN0022,"SHOREHAM 2.0 SE, MI US",2026,4,,,0,,
US1MIBN0024,"ST. JOSEPH 2.8 SSE, MI US",2026,1,,,0,,
US1MIBN0024,"ST. JOSEPH 2.8 SSE, MI US",2026,2,,,0,,
US1MIBN0024,"ST. JOSEPH 2.8 SSE, MI US",2026,3,,,0,,
US1MIBN0024,"ST. JOSEPH 2.8 SSE, MI US",2026,4,,,0,,
US1MIBN0028,"BARODA 1.3 W, MI US",2026,1,,,0,,
US1MIBN0028,"BARODA 1.3 W, MI US",2026,2,,,0,,
US1MIBN0028,"BARODA 1.3 W, MI US",2026,3,,,0,,
US1MIBN0028,"BARODA 1.3 W, MI US",2026,4,,,0,,
US1MIBR0009,"PLAINWELL 5.4 E, MI US",2026,1,,,0,,
US1MIBR0009,"PLAINWELL 5.4 E, MI US",2026,2,,,0,,
US1MIBR0009,"PLAINWELL 5.4 E, MI US",2026,3,,,0,,
US1MIBR0009,"PLAINWELL 5.4 E, MI US",2026,4,,,0,,
US1MIBR0012,"FREEPORT 1.6 S, MI US",2026,1,,,0,,
US1MIBR0012,"FREEPORT 1.6 S, MI US",2026,2,,,0,,
US1MIBR0012,"FREEPORT 1.6 S, MI US",2026,3,,,0,,
US1MIBR0012,"FREEPORT 1.6 S, MI US",2026,4,,,0,,
US1MIBR0013,"HASTINGS 4.3 SSW, MI US",2026,1,,,0,,
US1MIBR0013,"HASTINGS 4.3 SSW, MI US",2026,2,,,0,,
US1MIBR0013,"HASTINGS 4.3 SSW, MI US",2026,3,,,0,,
US1MIBR0013,"HASTINGS 4.3 SSW, MI US",2026,4,,,0,,
US1MIBR0021,"MIDDLEVILLE 0.5 WNW, MI US",2026,3,,,0,,
US1MIBR0021,"MIDDLEVILLE 0.5 WNW, MI US",2026,4,,,0,,
US1MIBR0022,"BATTLE CREEK 11.7 NNW, MI US",2026,3,,,0,,
US1MIBY0009,"BAY CITY 4.4 N, MI US",2026,3,,,0,,
US1MIBY0009,"BAY CITY 4.4 N, MI US",2026,4,,,0,,
US1MIBZ0001,"BENZONIA 5.3 S, MI US",2026,1,,,0,,
US1MIBZ0001,"BENZONIA 5.3 S, MI US",2026,2,,,0,,
US1MIBZ0001,"BENZONIA 5.3 S, MI US",2026,3,,,0,,
US1MIBZ0001,"BENZONIA 5.3 S, MI US",2026,4,,,0,,
US1MICB0007,"MACKINAW CITY 1.1 ENE, MI US",2026,3,,,0,,
US1MICB0007,"MACKINAW CITY 1.1 ENE, MI US",2026,4,,,0,,
US1MICF0009,"GRAYLING 15.8 NE, MI US",2026,1,,,0,,
US1MICF0009,"GRAYLING 15.8 NE, MI US",2026,2,,,0,,
US1MICF0009,"GRAYLING 15.8 NE, MI US",2026,3,,,0,,
US1MICF0009,"GRAYLING 15.8 NE, MI US",2026,4,,,0,,
US1MICN0022,"BATTLE CREEK 0.6 S, MI US",2026,1,,,0,,
US1MICN0022,"BATTLE CREEK 0.6 S, MI US",2026,2,,,0,,
US1MICN0022,"BATTLE CREEK 0.6 S, MI US",2026,3,,,0,,
US1MICN0022,"BATTLE CREEK 0.6 S, MI US",2026,4,,,0,,
US1MICN0023,"MARSHALL 2.4 WNW, MI US",2026,2,,,0,,
US1MICN0023,"MARSHALL 2.4 WNW, MI US",2026,3,,,0,,
US1MICN0023,"MARSHALL 2.4 WNW, MI US",2026,4,,,0,,
US1MICP0014,"SAULT STE. MARIE 2.2 E, MI US",2026,1,,,0,,
US1MICP0014,"SAULT STE. MARIE 2.2 E, MI US",2026,2,,,0,,
US1MICP0014,"SAULT STE. MARIE 2.2 E, MI US",2026,3,,,0,,
US1MICP0014,"SAULT STE. MARIE 2.2 E, MI US",2026,4,,,0,,
US1MICP0017,"DAFTER 3.4 SE, MI US",2026,1,,,0,,
US1MICP0017,"DAFTER 3.4 SE, MI US",2026,2,,,0,,
US1MICP0017,"DAFTER 3.4 SE, MI US",2026,3,,,0,,
US1MICP0017,"DAFTER 3.4 SE, MI US",2026,4,,,0,,
US1MICS0005,"NILES 3.5 E, MI US",2026,1,,,0,,
US1MICS0005,"NILES 3.5 E, MI US",2026,2,,,0,,
US1MICS0005,"NILES 3.5 E, MI US",2026,3,,,0,,
US1MICS0005,"NILES 3.5 E, MI US",2026,4,,,0,,
US1MICS0011,"CASSOPOLIS 9.0 SSE, MI US",2026,1,,,0,,
US1MICS0011,"CASSOPOLIS 9.0 SSE, MI US",2026,2,,,0,,
US1MICS0011,"CASSOPOLIS 9.0 SSE, MI US",2026,3,,,0,,
US1MICS0014,"EDWARDSBURG 3.0 NNW, MI US",2026,1,,,0,,
US1MICS0014,"EDWARDSBURG 3.0 NNW, MI US",2026,2,,,0,,
US1MICS0014,"EDWARDSBURG 3.0 NNW, MI US",2026,3,,,0,,
US1MICS0014,"EDWARDSBURG 3.0 NNW, MI US",2026,4,,,0,,
US1MICT0001,"LAINGSBURG 5.0 SW, MI US",2026,1,,,0,,
US1MICT0001,"LAINGSBURG 5.0 SW, MI US",2026,2,,,0,,
US1MICT0001,"LAINGSBURG 5.0 SW, MI US",2026,3,,,0,,
US1MICT0001,"LAINGSBURG 5.0 SW, MI US",2026,4,,,0,,
US1MICT0002,"HASLETT 1.2 N, MI US",2026,1,,,0,,
US1MICT0002,"HASLETT 1.2 N, MI US",2026,2,,,0,,
US1MICT0002,"HASLETT 1.2 N, MI US",2026,3,,,0,,
US1MICT0018,"LAINGSBURG 2.1 NNW, MI US",2026,1,,,0,,
US1MICT0018,"LAINGSBURG 2.1 NNW, MI US",2026,2,,,0,,
US1MICT0018,"LAINGSBURG 2.1 NNW, MI US",2026,3,,,0,,
US1MICT0018,"LAINGSBURG 2.1 NNW, MI US",2026,4,,,0,,
US1MICT0021,"LAINGSBURG 2.1 NW, MI US",2026,1,,,0,,
US1MICT0021,"LAINGSBURG 2.1 NW, MI US",2026,2,,,0,,
US1MICT0021,"LAINGSBURG 2.1 NW, MI US",2026,3,,,0,,
US1MICT0021,"LAINGSBURG 2.1 NW, MI US",2026,4,,,0,,
US1MICT0023,"ST. JOHNS 3.5 SSW, MI US",2026,1,,,0,,
US1MICT0023,"ST. JOHNS 3.5 SSW, MI US",2026,2,,,0,,
US1MICT0023,"ST. JOHNS 3.5 SSW, MI US",2026,3,,,0,,
US1MICT0024,"LAINGSBURG 2.2 SW, MI US",2026,1,,,0,,
US1MICT0024,"LAINGSBURG 2.2 SW, MI US",2026,2,,,0,,
US1MICT0024,"LAINGSBURG 2.2 SW, MI US",2026,3,,,0,,
US1MICX0007,"EAST JORDAN 2.1 NNW, MI US",2026,1,,,0,,
US1MICX0007,"EAST JORDAN 2.1 NNW, MI US",2026,2,,,0,,
US1MICX0007,"EAST JORDAN 2.1 NNW, MI US",2026,3,,,0,,
US1MICX0007,"EAST JORDAN 2.1 NNW, MI US",2026,4,,,0,,
US1MIDC0006,"IRON MOUNTAIN 1.1 W, MI US",2026,1,,,0,,
US1MIDC0006,"IRON MOUNTAIN 1.1 W, MI US",2026,2,,,0,,
US1MIDC0006,"IRON MOUNTAIN 1.1 W, MI US",2026,3,,,0,,
US1MIDC0006,"IRON MOUNTAIN 1.1 W, MI US",2026,4,,,0,,
US1MIDL0004,"GLADSTONE 2.1 SW, MI US",2026,1,,,0,,
US1MIDL0004,"GLADSTONE 2.1 SW, MI US",2026,2,,,0,,
US1MIEM0005,"HARBOR SPRINGS 0.7 ENE, MI US",2026,1,,,0,,
US1MIEM0005,"HARBOR SPRINGS 0.7 ENE, MI US",2026,2,,,0,,
US1MIEM0005,"HARBOR SPRINGS 0.7 ENE, MI US",2026,3,,,0,,
US1MIEM0005,"HARBOR SPRINGS 0.7 ENE, MI US",2026,4,,,0,,
US1MIET0014,"VERMONTVILLE 4.3 N, MI US",2026,2,,,0,,
US1MIET0014,"VERMONTVILLE 4.3 N, MI US",2026,3,,,0,,
US1MIET0014,"VERMONTVILLE 4.3 N, MI US",2026,4,,,0,,
US1MIET0015,"EATON RAPIDS 6.6 N, MI US",2026,1,,,0,,
US1MIET0015,"EATON RAPIDS 6.6 N, MI US",2026,2,,,0,,
US1MIET0015,"EATON RAPIDS 6.6 N, MI US",2026,3,,,0,,
US1MIET0015,"EATON RAPIDS 6.6 N, MI US",2026,4,,,0,,
US1MIET0018,"LANSING 4.7 NW, MI US",2026,1,,,0,,
US1MIET0018,"LANSING 4.7 NW, MI US",2026,2,,,0,,
US1MIET0018,"LANSING 4.7 NW, MI US",2026,3,,,0,,
US1MIET0021,"LAKE ODESSA 3.7 ESE, MI US",2026,3,,,0,,
US1MIET0021,"LAKE ODESSA 3.7 ESE, MI US",2026,4,,,0,,
US1MIET0022,"KE8CIC EATON RAPIDS 0.3 SE, MI US",2026,1,,,0,,
US1MIET0022,"KE8CIC EATON RAPIDS 0.3 SE, MI US",2026,2,,,0,,
US1MIET0022,"KE8CIC EATON RAPIDS 0.3 SE, MI US",2026,3,,,0,,
US1MIET0022,"KE8CIC EATON RAPIDS 0.3 SE, MI US",2026,4,,,0,,
US1MIET0023,"BELLEVUE 1.9 ENE, MI US",2026,1,,,0,,
US1MIET0023,"BELLEVUE 1.9 ENE, MI US",2026,2,,,0,,
US1MIET0023,"BELLEVUE 1.9 ENE, MI US",2026,3,,,0,,
US1MIET0023,"BELLEVUE 1.9 ENE, MI US",2026,4,,,0,,
US1MIGG0004,"WATERSMEET 5.0 SE, MI US",2026,1,,,0,,
US1MIGG0004,"WATERSMEET 5.0 SE, MI US",2026,2,,,0,,
US1MIGG0004,"WATERSMEET 5.0 SE, MI US",2026,3,,,0,,
US1MIGG0008,"IRONWOOD 4.5 N, MI US",2026,1,,,0,,
US1MIGG0008,"IRONWOOD 4.5 N, MI US",2026,2,,,0,,
US1MIGG0008,"IRONWOOD 4.5 N, MI US",2026,3,,,0,,
US1MIGG0008,"IRONWOOD 4.5 N, MI US",2026,4,,,0,,
US1MIGG0010,"IRONWOOD 5.8 NNW, MI US",2026,1,,,0,,
US1MIGG0010,"IRONWOOD 5.8 NNW, MI US",2026,2,,,0,,
US1MIGG0010,"IRONWOOD 5.8 NNW, MI US",2026,3,,,0,,
US1MIGG0010,"IRONWOOD 5.8 NNW, MI US",2026,4,,,0,,
US1MIGG0011,"IRONWOOD 7.3 NNE, MI US",2026,1,,,0,,
US1MIGG0011,"IRONWOOD 7.3 NNE, MI US",2026,2,,,0,,
US1MIGG0011,"IRONWOOD 7.3 NNE, MI US",2026,3,,,0,,
US1MIGG0011,"IRONWOOD 7.3 NNE, MI US",2026,4,,,0,,
US1MIGL0004,"GLADWIN 10.4 NNW, MI US",2026,1,,,0,,
US1MIGL0004,"GLADWIN 10.4 NNW, MI US",2026,2,,,0,,
US1MIGL0004,"GLADWIN 10.4 NNW, MI US",2026,3,,,0,,
US1MIGL0004,"GLADWIN 10.4 NNW, MI US",2026,4,,,0,,
US1MIGN0022,"GRAND BLANC 2.9 SE, MI US",2026,1,,,0,,
US1MIGN0022,"GRAND BLANC 2.9 SE, MI US",2026,2,,,0,,
US1MIGN0034,"DAVISON 3.4 NNW, MI US",2026,1,,,0,,
US1MIGN0034,"DAVISON 3.4 NNW, MI US",2026,2,,,0,,
US1MIGN0034,"DAVISON 3.4 NNW, MI US",2026,3,,,0,,
US1MIGN0034,"DAVISON 3.4 NNW, MI US",2026,4,,,0,,
US1MIGN0037,"DAVISON 1.8 SW, MI US",2026,2,,,0,,
US1MIGN0037,"DAVISON 1.8 SW, MI US",2026,3,,,0,,
US1MIGR0003,"ALMA 0.3 NW, MI US",2026,1,,,0,,
US1MIGR0003,"ALMA 0.3 NW, MI US",2026,3,,,0,,
US1MIGR0003,"ALMA 0.3 NW, MI US",2026,4,,,0,,
US1MIGT0016,"TRAVERSE CITY 0.9 NNE, MI US",2026,1,,,0,,
US1MIGT0016,"TRAVERSE CITY 0.9 NNE, MI US",2026,2,,,0,,
US1MIGT0016,"TRAVERSE CITY 0.9 NNE, MI US",2026,3,,,0,,
US1MIGT0016,"TRAVERSE CITY 0.9 NNE, MI US",2026,4,,,0,,
US1MIGT0021,"KINGSLEY 2.7 ENE, MI US",2026,1,,,0,,
US1MIGT0021,"KINGSLEY 2.7 ENE, MI US",2026,2,,,0,,
US1MIGT0021,"KINGSLEY 2.7 ENE, MI US",2026,3,,,0,,
US1MIGT0021,"KINGSLEY 2.7 ENE, MI US",2026,4,,,0,,
US1MIGT0028,"GRAWN 1.3 SSW, MI US",2026,1,,,0,,
US1MIGT0028,"GRAWN 1.3 SSW, MI US",2026,2,,,0,,
US1MIGT0028,"GRAWN 1.3 SSW, MI US",2026,3,,,0,,
US1MIGT0028,"GRAWN 1.3 SSW, MI US",2026,4,,,0,,
US1MIGT0030,"TRAVERSE CITY 6.1 SW, MI US",2026,3,,,0,,
US1MIGT0030,"TRAVERSE CITY 6.1 SW, MI US",2026,4,,,0,,
US1MIGT0032,"TRAVERSE CITY 3.7 S, MI US",2026,1,,,0,,
US1MIGT0032,"TRAVERSE CITY 3.7 S, MI US",2026,2,,,0,,
US1MIGT0032,"TRAVERSE CITY 3.7 S, MI US",2026,3,,,0,,
US1MIGT0032,"TRAVERSE CITY 3.7 S, MI US",2026,4,,,0,,
US1MIHG0001,"HOUGHTON 1.6 ESE, MI US",2026,1,,,0,,
US1MIHG0001,"HOUGHTON 1.6 ESE, MI US",2026,2,,,0,,
US1MIHG0001,"HOUGHTON 1.6 ESE, MI US",2026,3,,,0,,
US1MIHG0001,"HOUGHTON 1.6 ESE, MI US",2026,4,,,0,,
US1MIHG0021,"ATLANTIC MINE 3.9 NW, MI US",2026,1,,,0,,
US1MIHG0021,"ATLANTIC MINE 3.9 NW, MI US",2026,2,,,0,,
US1MIHG0021,"ATLANTIC MINE 3.9 NW, MI US",2026,3,,,0,,
US1MIHG0021,"ATLANTIC MINE 3.9 NW, MI US",2026,4,,,0,,
US1MIHL0004,"JONESVILLE 5.9 ENE, MI US",2026,1,,,0,,
US1MIHL0004,"JONESVILLE 5.9 ENE, MI US",2026,2,,,0,,
US1MIHL0004,"JONESVILLE 5.9 ENE, MI US",2026,3,,,0,,
US1MIHL0004,"JONESVILLE 5.9 ENE, MI US",2026,4,,,0,,
US1MIHL0005,"HILLSDALE 3.2 SW, MI US",2026,1,,,0,,
US1MIHL0005,"HILLSDALE 3.2 SW, MI US",2026,2,,,0,,
US1MIHL0005,"HILLSDALE 3.2 SW, MI US",2026,3,,,0,,
US1MIHL0005,"HILLSDALE 3.2 SW, MI US",2026,4,,,0,,
US1MIHL0006,"MOSCOW 1.0 NE, MI US",2026,3,,,0,,
US1MIHL0013,"OSSEO 2.7 NE, MI US",2026,1,,,0,,
US1MIHL0013,"OSSEO 2.7 NE, MI US",2026,2,,,0,,
US1MIHL0013,"OSSEO 2.7 NE, MI US",2026,3,,,0,,
US1MIHL0013,"OSSEO 2.7 NE, MI US",2026,4,,,0,,
US1MIHL0015,"HILLSDALE 2.5 ESE, MI US",2026,1,,,0,,
US1MIHL0015,"HILLSDALE 2.5 ESE, MI US",2026,2,,,0,,
US1MIHL0015,"HILLSDALE 2.5 ESE, MI US",2026,3,,,0,,
US1MIHL0015,"HILLSDALE 2.5 ESE, MI US",2026,4,,,0,,
US1MIHR0001,"BAD AXE 6.3 SSW, MI US",2026,1,,,0,,
US1MIHR0001,"BAD AXE 6.3 SSW, MI US",2026,2,,,0,,
US1MIHR0001,"BAD AXE 6.3 SSW, MI US",2026,3,,,0,,
US1MIHR0001,"BAD AXE 6.3 SSW, MI US",2026,4,,,0,,
US1MIIC0003,"EAST TAWAS 0.8 WSW, MI US",2026,1,,,0,,
US1MIIC0003,"EAST TAWAS 0.8 WSW, MI US",2026,2,,,0,,
US1MIIC0003,"EAST TAWAS 0.8 WSW, MI US",2026,3,,,0,,
US1MIIC0003,"EAST TAWAS 0.8 WSW, MI US",2026,4,,,0,,
US1MIIC0006,"NATIONAL CITY 4.5 NNE, MI US",2026,1,,,0,,
US1MIIC0006,"NATIONAL CITY 4.5 NNE, MI US",2026,2,,,0,,
US1MIIC0006,"NATIONAL CITY 4.5 NNE, MI US",2026,3,,,0,,
US1MIIC0006,"NATIONAL CITY 4.5 NNE, MI US",2026,4,,,0,,
US1MIIH0007,"OKEMOS 0.6 ESE, MI US",2026,1,,,0,,
US1MIIH0007,"OKEMOS 0.6 ESE, MI US",2026,2,,,0,,
US1MIIH0007,"OKEMOS 0.6 ESE, MI US",2026,3,,,0,,
US1MIIH0007,"OKEMOS 0.6 ESE, MI US",2026,4,,,0,,
US1MIIH0027,"DANSVILLE 1.6 S, MI US",2026,1,,,0,,
US1MIIH0027,"DANSVILLE 1.6 S, MI US",2026,2,,,0,,
US1MIIH0027,"DANSVILLE 1.6 S, MI US",2026,3,,,0,,
US1MIIH0027,"DANSVILLE 1.6 S, MI US",2026,4,,,0,,
US1MIIH0032,"WILLIAMSTON 4.0 ESE, MI US",2026,1,,,0,,
US1MIIH0032,"WILLIAMSTON 4.0 ESE, MI US",2026,2,,,0,,
US1MIIH0032,"WILLIAMSTON 4.0 ESE, MI US",2026,3,,,0,,
US1MIIH0032,"WILLIAMSTON 4.0 ESE, MI US",2026,4,,,0,,
US1MIIH0045,"LANSING 1.0 ENE, MI US",2026,1,,,0,,
US1MIIH0045,"LANSING 1.0 ENE, MI US",2026,2,,,0,,
US1MIIH0045,"LANSING 1.0 ENE, MI US",2026,3,,,0,,
US1MIIH0045,"LANSING 1.0 ENE, MI US",2026,4,,,0,,
US1MIIH0056,"EAST LANSING 1.4 NNW, MI US",2026,1,,,0,,
US1MIIH0056,"EAST LANSING 1.4 NNW, MI US",2026,2,,,0,,
US1MIIH0056,"EAST LANSING 1.4 NNW, MI US",2026,3,,,0,,
US1MIIH0056,"EAST LANSING 1.4 NNW, MI US",2026,4,,,0,,
US1MIIH0057,"HASLETT 1.6 ESE, MI US",2026,3,,,0,,
US1MIIH0057,"HASLETT 1.6 ESE, MI US",2026,4,,,0,,
US1MIIH0058,"LANSING 1.3 WNW, MI US",2026,1,,,0,,
US1MIIH0058,"LANSING 1.3 WNW, MI US",2026,3,,,0,,
US1MIIH0058,"LANSING 1.3 WNW, MI US",2026,4,,,0,,
US1MIIH0060,"WILLIAMSTON 3.8 NNW, MI US",2026,1,,,0,,
US1MIIH0060,"WILLIAMSTON 3.8 NNW, MI US",2026,2,,,0,,
US1MIIH0060,"WILLIAMSTON 3.8 NNW, MI US",2026,3,,,0,,
US1MIIH0060,"WILLIAMSTON 3.8 NNW, MI US",2026,4,,,0,,
US1MIIH0061,"LESLIE 4.3 E, MI US",2026,1,,,0,,
US1MIIH0061,"LESLIE 4.3 E, MI US",2026,2,,,0,,
US1MIIH0061,"LESLIE 4.3 E, MI US",2026,3,,,0,,
US1MIIH0061,"LESLIE 4.3 E, MI US",2026,4,,,0,,
US1MIIN0001,"SARANAC 2.6 NE, MI US",2026,1,,,0,,
US1MIIN0001,"SARANAC 2.6 NE, MI US",2026,2,,,0,,
US1MIIN0001,"SARANAC 2.6 NE, MI US",2026,3,,,0,,
US1MIIN0001,"SARANAC 2.6 NE, MI US",2026,4,,,0,,
US1MIIR0002,"CRYSTAL FALLS 20.5 N, MI US",2026,1,,,0,,
US1MIIS0005,"SHEPHERD 3.7 SSE, MI US",2026,1,,,0,,
US1MIIS0005,"SHEPHERD 3.7 SSE, MI US",2026,2,,,0,,
US1MIIS0005,"SHEPHERD 3.7 SSE, MI US",2026,3,,,0,,
US1MIIS0005,"SHEPHERD 3.7 SSE, MI US",2026,4,,,0,,
US1MIIS0007,"MOUNT PLEASANT 3.8 ESE, MI US",2026,3,,,0,,
US1MIIS0007,"MOUNT PLEASANT 3.8 ESE, MI US",2026,4,,,0,,
US1MIIS0008,"MOUNT PLEASANT 1.4 NE, MI US",2026,1,,,0,,
US1MIIS0008,"MOUNT PLEASANT 1.4 NE, MI US",2026,2,,,0,,
US1MIIS0008,"MOUNT PLEASANT 1.4 NE, MI US",2026,3,,,0,,
US1MIIS0008,"MOUNT PLEASANT 1.4 NE, MI US",2026,4,,,0,,
US1MIIS0011,"MOUNT PLEASANT 7.0 ENE, MI US",2026,1,,,0,,
US1MIIS0011,"MOUNT PLEASANT 7.0 ENE, MI US",2026,2,,,0,,
US1MIIS0011,"MOUNT PLEASANT 7.0 ENE, MI US",2026,3,,,0,,
US1MIIS0011,"MOUNT PLEASANT 7.0 ENE, MI US",2026,4,,,0,,
US1MIJC0005,"JACKSON 2.8 WSW, MI US",2026,1,,,0,,
US1MIJC0005,"JACKSON 2.8 WSW, MI US",2026,2,,,0,,
US1MIJC0005,"JACKSON 2.8 WSW, MI US",2026,3,,,0,,
US1MIJC0007,"JACKSON 1.2 ENE, MI US",2026,2,,,0,,
US1MIJC0007,"JACKSON 1.2 ENE, MI US",2026,3,,,0,,
US1MIJC0007,"JACKSON 1.2 ENE, MI US",2026,4,,,0,,
US1MIJC0010,"HANOVER 4.1 E, MI US",2026,1,,,0,,
US1MIJC0011,"JACKSON 3.2 W, MI US",2026,1,,,0,,
US1MIJC0011,"JACKSON 3.2 W, MI US",2026,2,,,0,,
US1MIJC0011,"JACKSON 3.2 W, MI US",2026,3,,,0,,
US1MIJC0011,"JACKSON 3.2 W, MI US",2026,4,,,0,,
US1MIKN0008,"GRAND RAPIDS 3.1 NNE, MI US",2026,1,,,0,,
US1MIKN0008,"GRAND RAPIDS 3.1 NNE, MI US",2026,2,,,0,,
US1MIKN0008,"GRAND RAPIDS 3.1 NNE, MI US",2026,3,,,0,,
US1MIKN0008,"GRAND RAPIDS 3.1 NNE, MI US",2026,4,,,0,,
US1MIKN0011,"LOWELL 1.4 ESE, MI US",2026,1,,,0,,
US1MIKN0011,"LOWELL 1.4 ESE, MI US",2026,2,,,0,,
